age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
3038,24.0,2.0,44.0,Fem,False,10.0,Germany,292.0
3320,39.0,9.0,57.0,Fem,False,6.0,Iran,176.0
7143,35.0,5.0,28.0,Fem,False,9.0,Canada,283.0
6889,42.0,6.0,15.5,Fem,False,7.0,Uganda,116.0
5092,25.0,5.0,10.0,Fem,False,6.0,Colombia,104.0
3720,40.0,7.0,42.0,Fem,True,4.0,Thailand,182.0
2423,44.0,5.0,22.0,Fem,True,4.0,Vietnam,76.0
749,38.0,4.0,15.5,Fem,False,6.0,Indonesia,90.0
5271,21.0,7.0,28.0,Masc,False,4.0,Spain,289.0
2373,31.0,2.0,42.0,Fem,True,2.0,Philippines,28.0
4693,51.0,4.0,28.0,Fem,False,1.0,South Africa,63.0
9879,43.0,5.0,42.0,Fem,False,2.0,Taiwan,117.0
8370,27.0,5.0,15.5,Masc,False,5.0,Saudi Arabia,153.0
7319,39.0,7.0,42.0,Masc,False,10.0,Iraq,99.0
4368,35.0,5.0,28.0,Masc,False,0.0,Italy,143.0
6785,28.0,3.0,42.0,Fem,True,9.0,Sudan,110.0
7401,42.0,3.0,42.0,Masc,False,5.0,Morocco,103.0
1139,28.0,8.0,15.5,Fem,False,4.0,Pakistan,53.0
7631,44.0,3.0,57.0,Fem,True,5.0,Peru,172.0
2231,32.0,4.0,28.0,Masc,True,2.0,Philippines,28.0
2164,42.0,10.0,57.0,Fem,False,5.0,Mexico,161.0
5217,21.0,6.0,57.0,Fem,False,4.0,Spain,316.0
9444,41.0,4.0,44.0,Masc,False,5.0,Mozambique,302.0
9237,30.0,6.0,44.0,Fem,True,5.0,Ghana,107.0
4561,37.0,5.0,44.0,Fem,False,2.0,Burma,72.0
1570,35.0,6.0,28.0,Masc,False,3.0,Bangladesh,67.0
172,36.0,5.0,15.5,Fem,True,4.0,China,65.0
7163,19.0,4.0,28.0,Fem,False,4.0,Canada,97.0
2087,26.0,9.0,22.0,Fem,False,6.0,Mexico,49.0
4667,26.0,6.0,44.0,Fem,False,4.0,South Africa,129.0
4565,35.0,3.0,22.0,Masc,False,6.0,Burma,131.0
7089,21.0,5.0,44.0,Masc,True,2.0,Canada,89.0
6569,37.0,6.0,44.0,Fem,False,7.0,Poland,93.0
4783,37.0,7.0,15.5,Fem,False,1.0,South Africa,46.0
2684,20.0,6.0,57.0,Masc,True,6.0,Ethiopia,97.0
1832,43.0,2.0,10.0,Fem,False,7.0,Japan,109.0
8546,23.0,5.0,44.0,Fem,True,6.0,Venezuela,103.0
5065,27.0,6.0,28.0,Fem,False,3.0,Colombia,85.0
9130,46.0,6.0,10.0,Fem,True,6.0,Yemen,57.0
9355,41.0,7.0,10.0,Fem,False,6.0,Ghana,33.0
4412,35.0,5.0,22.0,Masc,False,1.0,Burma,36.0
7207,35.0,6.0,57.0,Masc,False,6.0,Iraq,88.0
9890,28.0,8.0,22.0,Fem,True,3.0,Taiwan,91.0
834,21.0,5.0,10.0,Masc,True,8.0,Brazil,118.0
6821,25.0,4.0,42.0,Fem,False,3.0,Uganda,42.0
3781,51.0,7.0,44.0,Masc,False,0.0,Thailand,52.0
9012,42.0,8.0,42.0,Fem,False,7.0,Yemen,60.0
7499,42.0,8.0,28.0,Masc,False,4.0,Morocco,97.0
3424,34.0,3.0,22.0,Fem,False,1.0,Turkey,55.0
65,33.0,5.0,44.0,Fem,False,5.0,China,143.0
2963,40.0,6.0,44.0,Fem,False,2.0,Egypt,60.0
5669,32.0,5.0,15.5,Fem,False,4.0,Tanzania,103.0
8962,26.0,7.0,42.0,Fem,True,5.0,Afghanistan,97.0
354,33.0,3.0,42.0,Fem,False,7.0,India,110.0
8171,49.0,7.0,22.0,Masc,True,1.0,Malaysia,79.0
4030,27.0,5.0,28.0,Masc,False,6.0,United Kingdom,247.0
8534,37.0,7.0,42.0,Fem,False,4.0,Venezuela,137.0
3651,32.0,6.0,22.0,Fem,False,6.0,Thailand,87.0
6739,38.0,6.0,15.5,Fem,True,6.0,Sudan,45.0
3297,43.0,2.0,28.0,Masc,True,5.0,Iran,247.0
4127,30.0,5.0,44.0,Masc,True,2.0,United Kingdom,116.0
8043,40.0,7.0,15.5,Masc,False,1.0,Malaysia,55.0
4767,28.0,4.0,22.0,Masc,True,5.0,South Africa,180.0
472,46.0,7.0,42.0,Fem,False,2.0,United States,68.0
3761,24.0,7.0,44.0,Fem,False,3.0,Thailand,43.0
8617,44.0,6.0,28.0,Masc,False,1.0,Nepal,127.0
3566,38.0,5.0,28.0,Fem,False,6.0,Turkey,225.0
2760,31.0,6.0,15.5,Fem,True,2.0,Ethiopia,71.0
868,45.0,6.0,15.5,Fem,True,3.0,Brazil,60.0
9382,44.0,7.0,57.0,Fem,True,2.0,Ghana,55.0
8688,60.0,7.0,10.0,Masc,False,1.0,Nepal,75.0
4052,39.0,5.0,57.0,Fem,False,0.0,United Kingdom,68.0
6130,33.0,5.0,28.0,Fem,True,3.0,Argentina,124.0
3244,26.0,5.0,42.0,Masc,True,6.0,Iran,123.0
4842,50.0,3.0,10.0,Fem,True,6.0,South Korea,116.0
9330,37.0,8.0,15.5,Fem,False,7.0,Ghana,75.0
5640,26.0,6.0,28.0,Masc,False,3.0,Tanzania,116.0
5780,29.0,8.0,28.0,Fem,True,2.0,Tanzania,97.0
8540,20.0,5.0,28.0,Fem,False,2.0,Venezuela,34.0
1075,42.0,4.0,15.5,Fem,False,4.0,Pakistan,35.0
2957,35.0,5.0,44.0,Masc,False,5.0,Egypt,111.0
6752,48.0,7.0,44.0,Fem,True,3.0,Sudan,36.0
8657,41.0,6.0,10.0,Masc,False,1.0,Nepal,82.0
7272,38.0,8.0,22.0,Fem,False,2.0,Iraq,35.0
4759,39.0,5.0,42.0,Fem,True,3.0,South Africa,36.0
4862,40.0,4.0,10.0,Fem,False,3.0,South Korea,53.0
7025,38.0,6.0,44.0,Fem,True,10.0,Canada,261.0
7647,38.0,3.0,15.5,Fem,False,4.0,Peru,68.0
7161,37.0,7.0,15.5,Masc,True,1.0,Canada,113.0
73,33.0,10.0,28.0,Masc,False,5.0,China,81.0
4901,36.0,6.0,28.0,Fem,False,2.0,South Korea,88.0
4375,37.0,6.0,28.0,Masc,True,3.0,Italy,62.0
6698,30.0,4.0,42.0,Fem,False,5.0,Sudan,55.0
9805,58.0,5.0,10.0,Fem,True,9.0,Taiwan,311.0
1101,34.0,8.0,22.0,Fem,False,7.0,Pakistan,58.0
9537,31.0,4.0,28.0,Masc,False,0.0,Mozambique,198.0
7655,30.0,8.0,57.0,Masc,False,4.0,Peru,173.0
5235,41.0,8.0,42.0,Masc,False,3.0,Spain,63.0
5165,43.0,7.0,44.0,Masc,True,7.0,Colombia,300.0
118,28.0,5.0,42.0,Fem,False,0.0,China,41.0
2022,37.0,6.0,57.0,Fem,False,9.0,Mexico,145.0
9885,42.0,5.0,44.0,Fem,True,9.0,Taiwan,240.0
2638,36.0,6.0,57.0,Fem,False,7.0,Ethiopia,303.0
2034,44.0,6.0,28.0,Fem,False,6.0,Mexico,166.0
2564,32.0,9.0,28.0,Fem,False,5.0,Vietnam,62.0
8665,47.0,6.0,42.0,Fem,True,2.0,Nepal,81.0
3543,35.0,3.0,44.0,Masc,False,5.0,Turkey,131.0
1219,35.0,4.0,28.0,Fem,False,10.0,Nigeria,48.0
9714,33.0,8.0,15.5,Fem,False,1.0,Australia,126.0
6711,41.0,6.0,22.0,Fem,True,4.0,Sudan,30.0
2903,22.0,7.0,44.0,Fem,True,6.0,Egypt,104.0
3026,42.0,6.0,42.0,Fem,True,1.0,Germany,121.0
2510,35.0,9.0,15.5,Fem,False,5.0,Vietnam,25.0
4201,23.0,2.0,42.0,Fem,False,2.0,Italy,70.0
3207,44.0,7.0,10.0,Masc,False,2.0,Iran,33.0
4489,27.0,6.0,57.0,Masc,True,0.0,Burma,68.0
2755,34.0,3.0,15.5,Fem,False,0.0,Ethiopia,102.0
8889,22.0,5.0,22.0,Fem,True,6.0,Afghanistan,271.0
177,42.0,8.0,15.5,Fem,False,6.0,China,61.0
1643,40.0,9.0,44.0,Masc,False,3.0,Russia,34.0
9292,29.0,3.0,28.0,Fem,False,4.0,Ghana,163.0
3518,40.0,4.0,28.0,Fem,True,6.0,Turkey,97.0
1374,28.0,6.0,10.0,Masc,False,4.0,Nigeria,33.0
1720,26.0,7.0,22.0,Masc,False,3.0,Russia,74.0
3995,52.0,6.0,10.0,Fem,False,9.0,France,249.0
3688,41.0,7.0,42.0,Fem,True,5.0,Thailand,170.0
2264,37.0,6.0,57.0,Fem,True,0.0,Philippines,67.0
87,28.0,4.0,22.0,Fem,False,7.0,China,118.0
2848,40.0,10.0,28.0,Fem,False,2.0,Egypt,46.0
8687,27.0,6.0,22.0,Masc,True,4.0,Nepal,203.0
403,35.0,5.0,44.0,Masc,False,4.0,United States,283.0
9900,37.0,7.0,42.0,Masc,False,4.0,Taiwan,221.0
4077,48.0,6.0,28.0,Fem,False,6.0,United Kingdom,97.0
6835,33.0,6.0,15.5,Fem,False,4.0,Uganda,131.0
6537,46.0,8.0,28.0,Fem,False,2.0,Poland,80.0
2456,35.0,7.0,22.0,Fem,False,5.0,Vietnam,70.0
2751,34.0,6.0,28.0,Fem,True,3.0,Ethiopia,200.0
2214,24.0,6.0,22.0,Masc,False,1.0,Philippines,29.0
1027,31.0,5.0,57.0,Fem,False,4.0,Pakistan,134.0
9703,39.0,2.0,22.0,Fem,False,6.0,Australia,175.0
1421,49.0,8.0,22.0,Fem,False,3.0,Bangladesh,24.0
2436,29.0,5.0,42.0,Fem,True,4.0,Vietnam,99.0
4277,25.0,3.0,22.0,Fem,False,2.0,Italy,40.0
9609,41.0,9.0,22.0,Masc,False,5.0,Australia,110.0
1278,31.0,3.0,28.0,Fem,False,0.0,Nigeria,47.0
6220,44.0,2.0,10.0,Masc,True,4.0,Algeria,103.0
4907,37.0,5.0,42.0,Fem,False,7.0,South Korea,252.0
5064,29.0,7.0,28.0,Masc,False,3.0,Colombia,133.0
1978,39.0,5.0,57.0,Masc,False,1.0,Japan,71.0
1061,42.0,8.0,42.0,Fem,False,7.0,Pakistan,112.0
5014,45.0,6.0,28.0,Masc,False,10.0,Colombia,226.0
4535,36.0,4.0,44.0,Masc,False,4.0,Burma,184.0
6993,33.0,8.0,44.0,Fem,False,10.0,Uganda,162.0
9253,42.0,5.0,22.0,Fem,False,4.0,Ghana,67.0
1502,29.0,4.0,28.0,Fem,False,2.0,Bangladesh,41.0
8568,50.0,6.0,28.0,Fem,False,3.0,Venezuela,71.0
9314,34.0,5.0,10.0,Masc,False,10.0,Ghana,45.0
8836,28.0,5.0,15.5,Fem,True,3.0,Afghanistan,134.0
8920,47.0,5.0,10.0,Fem,False,4.0,Afghanistan,217.0
4918,37.0,4.0,22.0,Masc,False,9.0,South Korea,171.0
678,37.0,5.0,10.0,Fem,False,4.0,Indonesia,69.0
5076,41.0,7.0,10.0,Fem,True,1.0,Colombia,21.0
8064,33.0,7.0,44.0,Masc,True,4.0,Malaysia,148.0
7568,45.0,6.0,15.5,Fem,False,4.0,Morocco,51.0
102,26.0,4.0,15.5,Fem,False,3.0,China,24.0
957,32.0,3.0,28.0,Fem,True,3.0,Brazil,38.0
8556,44.0,3.0,28.0,Fem,False,10.0,Venezuela,118.0
3785,32.0,7.0,22.0,Fem,False,6.0,Thailand,133.0
9630,49.0,5.0,15.5,Masc,False,5.0,Australia,248.0
7173,35.0,9.0,42.0,Fem,False,10.0,Canada,139.0
4043,45.0,4.0,42.0,Masc,False,6.0,United Kingdom,184.0
2648,38.0,6.0,22.0,Masc,True,4.0,Ethiopia,160.0
6000,37.0,5.0,15.5,Masc,False,4.0,Argentina,108.0
7927,30.0,7.0,44.0,Masc,False,4.0,Uzbekistan,67.0
2826,41.0,5.0,28.0,Fem,True,10.0,Egypt,88.0
4094,35.0,6.0,15.5,Fem,True,3.0,United Kingdom,56.0
7774,43.0,4.0,15.5,Fem,False,8.0,Peru,77.0
9258,50.0,6.0,28.0,Fem,False,9.0,Ghana,59.0
8113,46.0,6.0,22.0,Fem,False,1.0,Malaysia,67.0
4772,48.0,6.0,22.0,Fem,True,5.0,South Africa,132.0
1947,28.0,4.0,28.0,Fem,False,2.0,Japan,126.0
6109,36.0,6.0,28.0,Fem,False,4.0,Argentina,165.0
2299,38.0,9.0,28.0,Fem,False,7.0,Philippines,63.0
7844,35.0,5.0,44.0,Fem,False,8.0,Uzbekistan,103.0
4382,50.0,7.0,44.0,Masc,True,3.0,Italy,110.0
5425,42.0,5.0,15.5,Fem,False,6.0,Ukraine,110.0
6771,47.0,5.0,22.0,Fem,False,4.0,Sudan,54.0
8578,47.0,7.0,28.0,Fem,False,4.0,Venezuela,97.0
4291,24.0,6.0,28.0,Fem,True,8.0,Italy,182.0
528,45.0,7.0,44.0,Masc,True,10.0,United States,97.0
1233,18.0,6.0,10.0,Fem,False,8.0,Nigeria,100.0
779,43.0,6.0,28.0,Fem,False,4.0,Indonesia,228.0
5859,31.0,6.0,44.0,Fem,True,4.0,Kenya,129.0
3059,51.0,3.0,57.0,Masc,False,2.0,Germany,85.0
8587,40.0,7.0,22.0,Masc,False,1.0,Venezuela,58.0
1860,48.0,3.0,22.0,Masc,False,3.0,Japan,81.0
8438,29.0,6.0,57.0,Fem,True,3.0,Venezuela,61.0
7403,27.0,2.0,44.0,Masc,False,5.0,Morocco,109.0
4639,32.0,5.0,42.0,Fem,True,3.0,South Africa,40.0
4250,29.0,4.0,44.0,Fem,False,1.0,Italy,49.0
1992,34.0,2.0,28.0,Fem,False,7.0,Japan,113.0
7379,38.0,5.0,42.0,Masc,True,2.0,Iraq,59.0
7305,35.0,7.0,15.5,Fem,False,3.0,Iraq,29.0
5303,39.0,3.0,28.0,Fem,True,5.0,Spain,195.0
8192,39.0,10.0,15.5,Fem,False,7.0,Malaysia,126.0
7447,31.0,5.0,42.0,Fem,False,3.0,Morocco,41.0
2471,37.0,9.0,28.0,Fem,False,2.0,Vietnam,84.0
7197,43.0,3.0,42.0,Masc,False,7.0,Canada,97.0
5312,39.0,6.0,28.0,Fem,True,4.0,Spain,194.0
9035,44.0,6.0,28.0,Fem,False,3.0,Yemen,87.0
1396,34.0,8.0,44.0,Fem,False,6.0,Nigeria,115.0
4002,25.0,5.0,44.0,Fem,False,5.0,United Kingdom,97.0
5371,43.0,5.0,15.5,Fem,False,4.0,Spain,219.0
3235,44.0,5.0,15.5,Fem,False,3.0,Iran,13.0
1042,43.0,7.0,44.0,Fem,True,5.0,Pakistan,67.0
3298,38.0,5.0,44.0,Fem,False,1.0,Iran,50.0
7256,35.0,7.0,15.5,Fem,False,6.0,Iraq,74.0
257,45.0,2.0,44.0,Fem,False,10.0,India,84.0
7286,33.0,7.0,10.0,Fem,False,5.0,Iraq,55.0
8616,37.0,6.0,22.0,Fem,False,2.0,Nepal,56.0
7816,48.0,8.0,28.0,Fem,False,2.0,Uzbekistan,79.0
5843,42.0,5.0,28.0,Fem,True,4.0,Kenya,123.0
2089,54.0,3.0,22.0,Fem,True,4.0,Mexico,40.0
7702,52.0,6.0,22.0,Fem,False,8.0,Peru,72.0
503,39.0,6.0,44.0,Masc,False,0.0,United States,97.0
5265,24.0,4.0,42.0,Masc,True,1.0,Spain,94.0
8814,36.0,2.0,22.0,Fem,False,3.0,Afghanistan,60.0
1345,28.0,6.0,10.0,Fem,False,5.0,Nigeria,33.0
8455,33.0,6.0,15.5,Fem,False,5.0,Venezuela,88.0
5046,49.0,5.0,57.0,Fem,False,4.0,Colombia,147.0
2248,39.0,7.0,28.0,Fem,False,4.0,Philippines,165.0
4981,44.0,6.0,44.0,Fem,False,2.0,South Korea,146.0
372,36.0,8.0,42.0,Masc,True,6.0,India,73.0
8454,42.0,7.0,44.0,Masc,False,4.0,Venezuela,157.0
3370,27.0,5.0,28.0,Fem,False,7.0,Iran,254.0
2006,50.0,5.0,28.0,Fem,False,4.0,Mexico,165.0
3656,22.0,5.0,28.0,Masc,False,5.0,Thailand,182.0
8327,31.0,6.0,22.0,Fem,True,3.0,Saudi Arabia,120.0
7521,51.0,3.0,42.0,Masc,False,5.0,Morocco,124.0
4001,33.0,8.0,22.0,Masc,True,7.0,United Kingdom,97.0
6072,36.0,4.0,15.5,Masc,False,5.0,Argentina,148.0
8736,40.0,6.0,22.0,Fem,False,2.0,Nepal,54.0
997,31.0,3.0,57.0,Fem,True,3.0,Brazil,84.0
8179,37.0,6.0,10.0,Fem,False,4.0,Malaysia,134.0
3290,50.0,5.0,15.5,Fem,False,7.0,Iran,161.0
1176,38.0,4.0,28.0,Fem,True,3.0,Pakistan,64.0
551,46.0,7.0,10.0,Masc,True,2.0,United States,178.0
744,30.0,3.0,28.0,Fem,True,10.0,Indonesia,141.0
7223,48.0,6.0,22.0,Masc,True,4.0,Iraq,75.0
4554,41.0,6.0,44.0,Fem,False,2.0,Burma,70.0
2859,37.0,6.0,22.0,Fem,False,4.0,Egypt,43.0
8820,27.0,4.0,10.0,Masc,False,5.0,Afghanistan,291.0
3459,55.0,6.0,42.0,Masc,False,3.0,Turkey,90.0
2724,41.0,6.0,42.0,Fem,True,6.0,Ethiopia,41.0
6847,33.0,6.0,28.0,Fem,False,4.0,Uganda,119.0
7615,33.0,8.0,22.0,Fem,False,4.0,Peru,95.0
7547,42.0,5.0,42.0,Fem,True,7.0,Morocco,94.0
9174,37.0,8.0,57.0,Fem,False,10.0,Yemen,62.0
6393,32.0,3.0,57.0,Masc,False,4.0,Algeria,174.0
5358,27.0,6.0,22.0,Fem,False,2.0,Spain,110.0
9488,42.0,4.0,22.0,Fem,False,3.0,Mozambique,116.0
2968,43.0,10.0,28.0,Fem,False,2.0,Egypt,52.0
693,39.0,7.0,10.0,Masc,False,2.0,Indonesia,23.0
2533,28.0,9.0,44.0,Fem,False,3.0,Vietnam,51.0
6399,32.0,5.0,22.0,Fem,True,6.0,Algeria,113.0
982,45.0,6.0,28.0,Masc,False,6.0,Brazil,85.0
5364,38.0,7.0,22.0,Masc,False,4.0,Spain,106.0
79,28.0,7.0,42.0,Masc,False,1.0,China,24.0
4053,34.0,4.0,15.5,Masc,False,1.0,United Kingdom,74.0
6258,43.0,6.0,42.0,Fem,True,7.0,Algeria,115.0
9576,38.0,6.0,44.0,Fem,False,4.0,Mozambique,278.0
9025,38.0,2.0,22.0,Fem,True,2.0,Yemen,30.0
3107,47.0,9.0,44.0,Masc,True,7.0,Germany,97.0
3601,35.0,7.0,44.0,Masc,False,3.0,Thailand,66.0
6073,24.0,9.0,28.0,Masc,False,10.0,Argentina,109.0
8126,32.0,3.0,44.0,Masc,False,10.0,Malaysia,185.0
2142,33.0,6.0,57.0,Fem,False,9.0,Mexico,138.0
6310,29.0,9.0,42.0,Masc,True,4.0,Algeria,155.0
2268,32.0,8.0,44.0,Fem,False,4.0,Philippines,43.0
445,40.0,9.0,57.0,Fem,False,5.0,United States,239.0
4883,37.0,4.0,44.0,Fem,False,4.0,South Korea,170.0
4466,49.0,9.0,44.0,Fem,False,1.0,Burma,44.0
9026,27.0,10.0,28.0,Fem,False,4.0,Yemen,96.0
6632,34.0,7.0,44.0,Fem,True,3.0,Sudan,39.0
3316,53.0,3.0,44.0,Fem,True,2.0,Iran,96.0
1701,35.0,7.0,22.0,Masc,False,6.0,Russia,114.0
2526,35.0,6.0,42.0,Fem,False,3.0,Vietnam,35.0
68,40.0,8.0,42.0,Masc,False,3.0,China,66.0
1168,44.0,2.0,10.0,Fem,False,2.0,Pakistan,12.0
48,32.0,7.0,44.0,Masc,True,5.0,China,258.0
1053,36.0,7.0,28.0,Fem,False,10.0,Pakistan,183.0
4029,45.0,4.0,22.0,Masc,False,7.0,United Kingdom,145.0
880,32.0,10.0,22.0,Fem,False,2.0,Brazil,36.0
2651,38.0,5.0,22.0,Masc,False,2.0,Ethiopia,81.0
7759,50.0,6.0,22.0,Fem,False,5.0,Peru,71.0
2439,46.0,6.0,22.0,Fem,False,5.0,Vietnam,89.0
4924,34.0,5.0,15.5,Fem,False,1.0,South Korea,53.0
1467,44.0,6.0,28.0,Fem,False,8.0,Bangladesh,129.0
7292,48.0,5.0,28.0,Masc,True,2.0,Iraq,68.0
5035,46.0,4.0,10.0,Fem,True,5.0,Colombia,116.0
2441,36.0,7.0,15.5,Fem,False,6.0,Vietnam,54.0
6554,36.0,8.0,15.5,Fem,False,4.0,Poland,86.0
230,41.0,7.0,15.5,Fem,False,2.0,India,14.0
1320,43.0,6.0,28.0,Fem,True,9.0,Nigeria,171.0
41,45.0,4.0,28.0,Masc,True,2.0,China,108.0
777,33.0,2.0,10.0,Fem,True,2.0,Indonesia,24.0
8950,40.0,4.0,28.0,Fem,False,5.0,Afghanistan,97.0
8404,39.0,7.0,28.0,Fem,False,3.0,Venezuela,37.0
1729,25.0,5.0,57.0,Masc,True,9.0,Russia,304.0
3910,28.0,5.0,44.0,Fem,False,4.0,France,219.0
579,21.0,6.0,22.0,Fem,False,5.0,United States,112.0
9941,36.0,5.0,28.0,Masc,False,1.0,Taiwan,102.0
5839,34.0,6.0,44.0,Fem,False,4.0,Kenya,151.0
8271,40.0,6.0,42.0,Fem,False,7.0,Saudi Arabia,136.0
7275,26.0,9.0,10.0,Fem,False,4.0,Iraq,54.0
1491,40.0,7.0,10.0,Fem,False,1.0,Bangladesh,20.0
9109,36.0,3.0,22.0,Fem,False,5.0,Yemen,90.0
5610,41.0,6.0,28.0,Masc,False,4.0,Tanzania,178.0
61,32.0,8.0,15.5,Fem,True,4.0,China,130.0
5471,32.0,5.0,10.0,Masc,True,6.0,Ukraine,115.0
3905,30.0,3.0,22.0,Fem,False,1.0,France,63.0
6531,28.0,6.0,22.0,Fem,False,4.0,Poland,187.0
402,37.0,6.0,10.0,Fem,False,5.0,United States,203.0
332,45.0,8.0,10.0,Fem,True,6.0,India,33.0
2084,28.0,10.0,44.0,Fem,False,5.0,Mexico,171.0
9557,31.0,10.0,44.0,Fem,True,10.0,Mozambique,305.0
164,33.0,10.0,15.5,Fem,True,4.0,China,112.0
4379,30.0,6.0,44.0,Masc,False,2.0,Italy,70.0
2715,36.0,3.0,44.0,Fem,False,0.0,Ethiopia,70.0
8923,42.0,6.0,22.0,Masc,False,3.0,Afghanistan,118.0
7346,50.0,6.0,10.0,Fem,False,4.0,Iraq,32.0
5453,37.0,6.0,42.0,Masc,False,10.0,Ukraine,150.0
7046,32.0,3.0,44.0,Fem,False,2.0,Canada,66.0
1334,34.0,6.0,28.0,Fem,False,4.0,Nigeria,48.0
8698,46.0,5.0,28.0,Fem,False,3.0,Nepal,165.0
1659,24.0,7.0,10.0,Fem,True,10.0,Russia,198.0
3578,51.0,3.0,28.0,Fem,False,7.0,Turkey,204.0
753,34.0,8.0,10.0,Masc,True,4.0,Indonesia,53.0
6584,18.0,6.0,22.0,Fem,True,9.0,Poland,95.0
706,41.0,4.0,42.0,Fem,False,4.0,Indonesia,91.0
3014,48.0,5.0,28.0,Masc,False,4.0,Germany,97.0
8558,43.0,6.0,57.0,Fem,True,3.0,Venezuela,97.0
9875,46.0,8.0,44.0,Masc,False,4.0,Taiwan,295.0
9582,50.0,3.0,22.0,Masc,False,3.0,Mozambique,92.0
8928,24.0,6.0,15.5,Fem,True,7.0,Afghanistan,279.0
9556,40.0,6.0,15.5,Fem,True,4.0,Mozambique,244.0
8983,51.0,9.0,22.0,Masc,False,0.0,Afghanistan,179.0
1834,41.0,3.0,44.0,Fem,True,2.0,Japan,108.0
2996,44.0,5.0,15.5,Masc,False,2.0,Egypt,31.0
5427,42.0,8.0,44.0,Masc,False,6.0,Ukraine,164.0
3879,44.0,5.0,44.0,Fem,False,6.0,France,217.0
7156,31.0,8.0,15.5,Fem,False,3.0,Canada,47.0
5081,33.0,6.0,15.5,Fem,True,2.0,Colombia,71.0
9114,37.0,3.0,57.0,Fem,False,3.0,Yemen,60.0
7244,40.0,6.0,15.5,Fem,True,5.0,Iraq,76.0
5400,53.0,5.0,28.0,Fem,False,5.0,Ukraine,238.0
5395,45.0,8.0,44.0,Fem,False,3.0,Spain,126.0
9427,31.0,5.0,22.0,Masc,False,7.0,Mozambique,319.0
2246,28.0,4.0,28.0,Fem,True,3.0,Philippines,30.0
835,39.0,9.0,28.0,Fem,False,4.0,Brazil,246.0
8394,25.0,5.0,22.0,Masc,False,5.0,Saudi Arabia,209.0
9042,39.0,4.0,28.0,Fem,False,5.0,Yemen,129.0
432,41.0,7.0,44.0,Fem,False,2.0,United States,86.0
3378,35.0,5.0,10.0,Fem,False,1.0,Iran,40.0
6817,31.0,8.0,15.5,Fem,False,3.0,Uganda,59.0
8131,33.0,7.0,42.0,Masc,True,1.0,Malaysia,86.0
9621,49.0,6.0,22.0,Fem,False,4.0,Australia,120.0
6066,48.0,4.0,22.0,Fem,False,4.0,Argentina,146.0
1193,35.0,2.0,42.0,Fem,True,6.0,Pakistan,40.0
6934,41.0,9.0,15.5,Masc,True,3.0,Uganda,53.0
5461,34.0,10.0,57.0,Fem,False,4.0,Ukraine,38.0
3071,36.0,6.0,57.0,Masc,False,2.0,Germany,84.0
3044,46.0,8.0,15.5,Masc,False,7.0,Germany,237.0
3263,40.0,6.0,22.0,Fem,False,3.0,Iran,41.0
2729,42.0,5.0,44.0,Fem,False,0.0,Ethiopia,115.0
3433,60.0,9.0,42.0,Fem,False,4.0,Turkey,135.0
433,33.0,5.0,15.5,Masc,False,3.0,United States,84.0
3272,34.0,5.0,42.0,Fem,True,4.0,Iran,99.0
7001,36.0,7.0,42.0,Masc,True,1.0,Canada,145.0
9726,38.0,5.0,42.0,Fem,False,10.0,Australia,97.0
104,29.0,5.0,15.5,Fem,True,4.0,China,21.0
3315,31.0,5.0,10.0,Fem,False,3.0,Iran,48.0
1656,33.0,6.0,28.0,Fem,True,0.0,Russia,101.0
1533,22.0,4.0,15.5,Fem,False,2.0,Bangladesh,20.0
4680,32.0,6.0,44.0,Masc,False,0.0,South Africa,42.0
8813,48.0,5.0,22.0,Masc,False,1.0,Afghanistan,172.0
9002,42.0,4.0,10.0,Fem,False,5.0,Yemen,38.0
6622,51.0,6.0,22.0,Fem,True,7.0,Sudan,81.0
1443,19.0,2.0,22.0,Fem,False,4.0,Bangladesh,76.0
214,45.0,4.0,28.0,Masc,True,5.0,India,261.0
5356,27.0,4.0,44.0,Fem,False,5.0,Spain,191.0
9218,41.0,6.0,22.0,Fem,False,9.0,Ghana,63.0
6322,41.0,6.0,15.5,Fem,False,5.0,Algeria,66.0
4989,34.0,7.0,22.0,Fem,False,5.0,South Korea,186.0
1419,42.0,8.0,10.0,Fem,False,3.0,Bangladesh,21.0
9516,42.0,6.0,44.0,Fem,True,4.0,Mozambique,246.0
8606,49.0,6.0,42.0,Fem,False,7.0,Nepal,160.0
181,32.0,8.0,15.5,Fem,True,4.0,China,86.0
4352,44.0,10.0,44.0,Masc,True,4.0,Italy,224.0
8700,41.0,4.0,44.0,Fem,False,4.0,Nepal,129.0
2446,40.0,6.0,42.0,Fem,False,3.0,Vietnam,15.0
5321,51.0,6.0,28.0,Fem,False,4.0,Spain,295.0
8045,43.0,5.0,28.0,Fem,False,10.0,Malaysia,97.0
5684,27.0,6.0,22.0,Fem,False,6.0,Tanzania,107.0
3532,28.0,6.0,28.0,Fem,True,1.0,Turkey,69.0
8244,40.0,2.0,28.0,Masc,False,1.0,Saudi Arabia,63.0
7976,25.0,8.0,15.5,Masc,False,2.0,Uzbekistan,28.0
3698,28.0,7.0,15.5,Fem,False,6.0,Thailand,61.0
70,29.0,3.0,28.0,Masc,False,6.0,China,139.0
544,44.0,5.0,28.0,Fem,False,2.0,United States,58.0
1204,28.0,6.0,28.0,Fem,False,5.0,Nigeria,41.0
3078,48.0,2.0,44.0,Masc,False,10.0,Germany,260.0
